2023-05-12_15-05-25	hu	qifhu	Pizza complete	Echec : mauvais ordre
2023-05-12_15-05-25	hu	qifhu	Pizza cuite	Echec : pizza cramée
2023-05-12_15-05-25	hu	qifhu	Table mise	Echec
2023-05-12_15-05-25	hu	qifhu	Colis	Echec
